,x
562,4
563,4
564,4
565,4
566,4
567,4
568,4
569,4
570,4
571,4
572,4
573,4
574,4
575,4
576,4
577,4
578,4
579,4
580,4
581,4
582,4
583,4
584,4
585,4
586,4
587,4
588,4
589,4
590,4
591,4
592,4
593,4
594,4
595,4
596,4
597,4
598,4
599,4
600,4
601,4
602,4
603,4
604,4
605,4
606,4
607,4
608,4
609,4
610,4
611,4
612,4
613,4
614,4
615,4
616,4
617,4
618,4
619,4
620,4
621,4
622,1
623,1
624,1
625,1
626,4
627,4
628,4
629,1
630,1
631,1
632,1
633,4
634,4
635,4
636,4
637,4
638,4
639,4
640,4
641,4
642,4
643,4
644,4
645,4
646,4
647,1
648,1
649,1
650,1
651,4
652,4
653,4
654,4
655,4
656,4
657,4
658,4
659,4
660,4
661,4
662,4
663,4
664,4
665,4
666,4
667,4
668,4
669,4
670,4
671,4
672,4
673,4
674,4
675,4
676,4
677,4
678,4
679,4
680,4
681,4
682,4
683,4
684,4
685,4
686,4
687,4
688,4
689,1
690,1
691,1
692,4
693,4
694,4
695,4
696,4
697,4
698,4
699,1
700,1
701,4
702,4
703,4
704,4
705,4
706,4
707,4
708,4
709,4
710,4
711,4
712,4
713,4
714,4
715,4
716,4
717,4
718,4
719,4
720,4
721,4
722,4
723,4
724,4
725,4
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,1
760,1
761,1
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,1
770,1
771,1
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,1
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,4
812,4
813,4
814,4
815,4
816,4
817,4
818,4
819,4
820,4
821,4
822,4
823,4
824,4
825,4
826,4
827,4
828,1
829,1
830,1
831,1
832,4
833,4
834,4
835,4
836,1
837,1
838,1
839,1
840,4
841,4
842,4
843,4
844,4
845,4
846,4
847,4
848,4
849,4
850,1
851,1
852,1
853,1
854,1
855,4
856,4
857,4
858,4
859,4
860,4
861,4
862,4
863,4
864,4
865,4
866,4
867,4
868,4
869,4
870,4
871,4
872,4
873,4
874,4
875,4
876,4
877,4
878,4
879,4
880,4
881,4
882,4
883,4
884,4
885,4
886,4
887,4
888,4
889,4
890,4
891,4
892,4
893,4
894,4
895,4
896,4
897,4
898,4
899,4
900,4
901,4
902,4
903,4
904,4
905,4
906,4
907,4
908,4
909,4
910,4
911,4
912,4
913,4
914,4
915,4
916,4
917,4
918,4
919,4
920,4
921,4
922,4
923,4
924,4
925,4
926,4
927,4
928,4
929,4
930,4
931,4
932,4
933,4
934,4
935,4
936,4
937,4
938,4
939,4
940,4
941,4
942,4
943,4
944,4
945,4
946,4
947,4
948,4
949,4
950,4
951,4
952,4
953,4
954,1
955,4
956,4
957,4
958,4
959,4
960,4
961,4
962,4
963,4
964,4
965,4
966,4
967,4
968,4
969,4
970,4
971,4
972,4
973,4
974,4
975,4
976,4
977,4
978,4
979,4
980,4
981,4
982,4
983,4
984,4
985,4
986,4
987,4
988,4
989,4
990,4
991,4
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,4
1002,4
1003,4
1004,4
1005,4
1006,4
1007,4
1008,4
1009,4
1010,4
1011,4
1012,1
1013,1
1014,4
1015,4
1016,1
1017,1
1018,4
1019,4
1020,4
1021,4
1022,4
1023,4
1024,4
1025,4
1026,4
1027,4
1028,4
1029,4
1030,4
1031,4
1032,4
1033,4
1034,4
1035,4
1036,4
1037,4
1038,4
1039,4
1040,4
1041,4
1042,4
1043,4
1044,4
1045,4
1046,4
1047,4
1048,4
1049,4
1050,4
1051,4
1052,4
1053,4
1054,4
1055,4
1056,4
1057,4
1058,4
1059,4
1060,4
1061,4
1062,1
1063,1
1064,4
1065,4
1066,4
1067,4
1068,1
1069,4
1070,4
1071,4
1072,4
1073,4
1074,4
1075,4
1076,4
1077,4
1078,4
1079,4
1080,4
1081,4
1082,4
1083,4
1084,4
1085,4
1086,1
1087,4
1088,4
1089,4
1090,4
1091,4
1092,4
1093,4
1094,4
1095,4
1096,4
1097,4
1098,4
1099,4
1100,4
1101,4
1102,4
1103,4
1104,4
1105,4
1106,4
1107,4
1108,4
1109,4
1110,4
1111,4
1112,4
1113,4
1114,4
1115,4
1116,4
1117,4
1118,4
1119,4
1120,4
1121,4
1122,4
1123,4
1124,4
1125,4
1126,4
1127,4
1128,4
1129,4
1130,4
1131,4
1132,4
1133,4
1134,4
1135,4
1136,4
1137,4
1138,4
1139,4
1140,4
1141,4
1142,4
1143,4
1144,4
1145,4
1146,4
1147,4
1148,4
1149,4
1150,4
1151,4
1152,4
1153,4
1154,4
1155,4
1156,4
1157,4
1158,4
1159,4
1160,4
1161,4
1162,4
1163,4
1164,4
1165,4
1166,4
1167,4
1168,4
1169,4
1170,4
1171,4
1172,4
1173,4
1174,4
1175,4
1176,4
1177,4
1178,4
1179,4
1180,4
1181,4
1182,4
1183,4
1184,4
1185,4
1186,4
1187,4
1188,4
1189,4
1190,4
1191,4
1192,4
1193,4
1194,4
1195,4
1196,4
1197,4
1198,4
1199,4
1200,4
1201,1
1202,4
1203,4
1204,4
1205,4
1206,4
1207,4
1208,4
1209,4
1210,4
1211,4
1212,4
1213,4
1214,4
1215,4
1216,4
1217,4
1218,4
1219,4
1220,4
1221,4
1222,4
1223,4
1224,4
1225,4
1226,4
1227,4
1228,4
1229,4
1230,4
1231,4
1232,4
1233,4
1234,4
1235,4
1236,4
1237,4
1238,4
1239,4
1240,4
1241,4
1242,4
1243,4
1244,4
1245,4
1246,4
1247,4
1248,1
1249,4
1250,4
1251,4
1252,1
1253,4
1254,4
1255,4
1256,4
1257,4
1258,4
1259,4
1260,4
1261,4
1262,4
1263,4
1264,4
1265,4
1266,4
1267,4
1268,4
1269,4
1270,4
1271,4
1272,4
1273,4
1274,4
1275,4
1276,4
1277,4
1278,4
1279,4
1280,4
1281,4
1282,4
1283,4
1284,4
1285,4
1286,4
1287,4
1288,4
1289,4
1290,4
1291,4
1292,4
1293,4
1294,4
1295,4
1296,4
1297,4
1298,4
1299,4
1300,4
1301,4
1302,4
1303,4
1304,4
1305,4
1306,4
1307,4
1308,4
1309,4
1310,4
1311,4
1312,4
1313,4
1314,4
1315,1
1316,4
1317,1
1318,4
1319,4
1320,4
1321,4
1322,4
1323,4
1324,4
1325,4
1326,4
1327,4
1328,4
1329,4
1330,4
1331,4
1332,4
1333,4
1334,4
1335,4
1336,4
1337,4
1338,4
1339,4
1340,4
1341,4
1342,4
1343,4
1344,4
1345,4
1346,4
1347,4
1348,4
1349,4
1350,4
1351,4
1352,4
1353,4
1354,4
1355,4
1356,4
1357,4
1358,4
1359,4
1360,4
1361,4
1362,4
1363,4
1364,4
1365,4
1366,4
1367,4
1368,4
1369,4
1370,4
1371,4
1372,4
1373,4
1374,4
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,4
1386,4
1387,4
1388,4
1389,4
1390,4
1391,4
1392,4
1393,4
1394,4
1395,4
1396,4
1397,4
1398,4
1399,4
1400,4
1401,4
1402,4
1403,4
1404,4
1405,4
1406,4
1407,4
1408,4
1409,4
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,4
1417,4
1418,4
1419,4
1420,4
1421,4
1422,4
1423,4
1424,4
1425,4
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,4
1434,4
1435,4
1436,4
1437,4
1438,4
1439,4
1440,4
1441,4
1442,4
1443,4
1444,4
1445,4
1446,4
1447,4
1448,4
1449,4
1450,4
1451,4
1452,4
1453,4
1454,4
1455,4
1456,4
1457,4
1458,4
1459,4
1460,4
1461,4
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,4
1475,4
1476,4
1477,4
1478,4
1479,4
1480,4
1481,4
1482,4
1483,4
1484,4
1485,4
1486,4
1487,4
1488,4
1489,4
1490,4
1491,4
1492,4
1493,4
1494,4
1495,4
1496,4
1497,4
1498,4
1499,4
1500,4
1501,4
1502,4
1503,4
1504,4
1505,4
1506,1
1507,4
1508,4
1509,4
1510,4
1511,4
1512,4
1513,4
1514,4
1515,4
1516,4
1517,4
1518,4
1519,4
1520,4
1521,4
1522,4
1523,4
1524,4
1525,4
1526,4
1527,4
1528,4
1529,4
1530,4
1531,4
1532,4
1533,4
1534,4
1535,4
1536,4
1537,4
1538,4
1539,4
1540,4
1541,4
1542,4
1543,4
1544,4
1545,4
1546,4
1547,4
1548,4
1549,4
1550,4
1551,4
1552,4
1553,4
1554,4
1555,4
1556,4
1557,4
1558,4
1559,4
1560,4
1561,4
1562,4
1563,4
1564,4
1565,4
1566,4
1567,4
1568,4
1569,4
1570,4
1571,4
1572,4
1573,4
1574,4
1575,4
1576,4
1577,4
1578,4
1579,4
1580,1
1581,4
1582,4
1583,4
1584,4
1585,4
1586,4
1587,4
1588,4
1589,4
1590,4
1591,4
1592,4
1593,4
1594,1
1595,4
1596,4
1597,4
1598,4
1599,1
1600,4
1601,4
1602,4
1603,4
1604,4
1605,4
1606,4
1607,4
1608,4
1609,4
1610,4
1611,4
1612,4
1613,4
1614,4
1615,4
1616,4
1617,4
1618,4
1619,4
1620,4
1621,4
1622,4
1623,4
1624,4
1625,4
1626,4
1627,4
1628,4
1629,4
1630,4
1631,4
1632,4
1633,4
1634,4
1635,4
1636,4
1637,4
1638,4
1639,4
1640,4
1641,4
1642,4
1643,4
1644,4
1645,4
1646,4
1647,4
1648,4
1649,4
1650,4
1651,4
1652,4
1653,4
1654,4
1655,4
1656,4
1657,4
1658,4
1659,4
1660,4
1661,4
1662,4
1663,4
1664,4
1665,4
1666,4
1667,4
1668,4
1669,4
1670,4
1671,4
1672,4
1673,4
1674,4
1675,4
1676,4
1677,4
1678,1
1679,4
1680,4
1681,1
1682,4
1683,4
1684,4
1685,4
1686,4
1687,4
1688,4
1689,4
1690,4
1691,4
1692,4
1693,4
1694,4
1695,4
1696,4
1697,4
1698,4
1699,4
1700,4
1701,4
1702,4
1703,4
1704,4
1705,4
1706,4
1707,4
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,4
1715,4
1716,4
1717,4
1718,4
1719,4
1720,4
1721,4
1722,4
1723,4
1724,4
1725,4
1726,4
1727,4
1728,4
1729,4
1730,4
1731,4
1732,4
1733,4
1734,4
1735,4
1736,4
1737,1
1738,1
1739,1
1740,1
1741,1
1742,4
1743,4
1744,4
1745,4
1746,4
1747,4
1748,4
1749,4
1750,4
1751,4
1752,4
1753,1
1754,1
1755,1
1756,1
1757,1
1758,4
1759,4
1760,4
1761,4
1762,4
1763,4
1764,4
1765,4
1766,4
1767,4
1768,4
1769,4
1770,4
1771,4
1772,4
1773,4
1774,4
1775,4
1776,4
1777,4
1778,4
1779,4
1780,4
1781,4
1782,4
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,4
1798,4
1799,4
1800,4
1801,4
1802,4
1803,4
1804,4
1805,4
1806,4
1807,4
1808,4
1809,4
1810,4
1811,4
1812,4
1813,4
1814,4
1815,4
1816,4
1817,4
1818,4
1819,4
1820,4
1821,4
1822,4
1823,4
1824,4
1825,1
1826,1
1827,4
1828,4
1829,4
1830,4
1831,4
1832,4
1833,4
1834,4
1835,4
1836,4
1837,4
1838,4
1839,4
1840,4
1841,4
1842,4
1843,4
1844,4
1845,4
1846,4
1847,4
1848,4
1849,4
1850,4
1851,4
1852,4
1853,4
1854,4
1855,4
1856,4
1857,4
1858,4
1859,4
1860,4
1861,4
1862,4
1863,4
1864,4
1865,4
1866,4
1867,4
1868,4
1869,4
1870,4
1871,4
1872,4
1873,4
1874,4
1875,4
1876,4
1877,4
1878,4
1879,4
1880,4
1881,4
1882,4
1883,4
1884,4
1885,4
1886,4
1887,4
1888,4
1889,4
1890,4
1891,4
1892,4
1893,4
1894,4
1895,4
1896,4
1897,4
1898,4
1899,4
1900,4
1901,4
1902,4
1903,4
1904,4
1905,4
1906,4
1907,4
1908,4
1909,1
1910,4
1911,4
1912,4
1913,4
1914,4
1915,1
1916,4
1917,4
1918,4
1919,4
1920,4
1921,4
1922,4
1923,4
1924,4
1925,4
1926,4
1927,4
1928,4
1929,4
1930,4
1931,4
1932,4
1933,4
1934,4
1935,4
1936,4
1937,4
1938,4
1939,4
1940,4
1941,4
1942,4
1943,4
1944,4
1945,4
1946,4
1947,4
1948,4
1949,4
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,4
1960,4
1961,4
1962,4
1963,4
1964,4
1965,4
1966,4
1967,4
1968,4
1969,4
1970,4
1971,4
1972,4
1973,4
1974,4
1975,4
1976,4
1977,1
1978,1
1979,1
1980,1
1981,4
1982,4
1983,4
1984,4
1985,4
1986,4
1987,4
1988,4
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,4
1997,4
1998,4
1999,4
2000,4
2001,4
2002,4
2003,4
2004,4
2005,4
2006,4
2007,4
2008,4
2009,4
2010,4
2011,4
2012,4
2013,4
2014,4
2015,4
2016,4
2017,4
2018,4
2019,4
2020,4
2021,4
2022,4
2023,4
2024,4
2025,1
2026,1
2027,1
2028,1
2029,1
2030,1
2031,1
2032,1
2033,4
2034,4
2035,4
2036,4
2037,4
2038,4
2039,4
2040,4
2041,4
2042,4
2043,4
2044,4
2045,4
2046,4
2047,4
2048,4
2049,4
2050,4
2051,4
2052,4
2053,4
2054,4
2055,4
2056,4
2057,4
2058,4
2059,4
2060,4
2061,4
2062,4
2063,4
2064,4
2065,4
2066,4
2067,4
2068,4
2069,4
2070,4
2071,4
2072,4
2073,4
2074,4
2075,4
2076,4
2077,4
2078,4
2079,4
2080,4
2081,4
2082,4
2083,4
2084,4
2085,4
2086,4
2087,4
2088,4
2089,4
2090,4
2091,4
2092,4
2093,4
2094,4
2095,4
2096,4
2097,4
2098,1
2099,1
2100,4
2101,4
2102,4
2103,4
2104,4
2105,4
2106,4
2107,4
2108,4
2109,4
2110,4
2111,1
2112,2
2113,2
2114,2
2115,2
2116,2
2117,2
2118,2
2119,2
2120,2
2121,2
2122,2
2123,2
2124,2
2125,2
2126,2
2127,2
2128,2
2129,2
2130,1
2131,2
2132,2
2133,2
2134,2
2135,1
2136,1
2137,2
2138,2
2139,2
2140,2
2141,2
2142,2
2143,2
2144,1
2145,1
2146,2
2147,2
2148,2
2149,2
2150,2
2151,2
2152,2
2153,2
2154,2
2155,2
2156,2
2157,4
2158,2
2159,2
2160,2
2161,2
2162,2
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,1
2171,1
2172,2
2173,2
2174,2
2175,2
2176,2
2177,2
2178,2
2179,2
2180,2
2181,2
2182,2
2183,2
2184,2
2185,2
2186,2
2187,2
2188,2
2189,2
2190,2
2191,2
2192,2
2193,2
2194,2
2195,1
2196,1
2197,1
2198,1
2199,1
2200,2
2201,2
2202,2
2203,2
2204,2
2205,2
2206,2
2207,2
2208,2
2209,1
2210,1
2211,1
2212,1
2213,1
2214,2
2215,2
2216,2
2217,2
2218,2
2219,2
2220,2
2221,2
2222,2
2223,2
2224,2
2225,2
2226,2
2227,2
2228,2
2229,2
2230,2
2231,2
2232,2
2233,2
2234,2
2235,2
2236,2
2237,2
2238,2
2239,2
2240,2
2241,2
2242,2
2243,1
2244,1
2245,1
2246,1
2247,1
2248,1
2249,2
2250,2
2251,2
2252,2
2253,2
2254,2
2255,2
2256,2
2257,2
2258,2
2259,2
2260,2
2261,2
2262,2
2263,2
2264,2
2265,2
2266,2
2267,2
2268,2
2269,2
2270,2
2271,2
2272,2
2273,2
2274,2
2275,2
2276,2
2277,2
2278,2
2279,2
2280,1
2281,2
2282,2
2283,2
2284,2
2285,2
2286,2
2287,2
2288,2
2289,2
2290,2
2291,2
2292,2
2293,2
2294,2
2295,2
2296,2
2297,2
2298,2
2299,2
2300,2
2301,2
2302,2
2303,2
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,2
2314,2
2315,2
2316,2
2317,2
2318,2
2319,2
2320,2
2321,2
2322,2
2323,2
2324,2
2325,2
2326,2
2327,2
2328,2
2329,2
2330,2
2331,2
2332,2
2333,2
2334,2
2335,1
2336,1
2337,1
2338,1
2339,1
2340,2
2341,2
2342,2
2343,2
2344,2
2345,2
2346,2
2347,2
2348,2
2349,2
2350,2
2351,2
2352,1
2353,1
2354,1
2355,1
2356,1
2357,1
2358,1
2359,2
2360,2
2361,2
2362,2
2363,2
2364,2
2365,2
2366,2
2367,2
2368,2
2369,2
2370,2
2371,2
2372,2
2373,2
2374,2
2375,2
2376,2
2377,2
2378,2
2379,2
2380,2
2381,2
2382,2
2383,2
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,2
2395,2
2396,2
2397,2
2398,2
2399,2
2400,2
2401,2
2402,2
2403,2
2404,2
2405,2
2406,2
2407,2
2408,2
2409,2
2410,2
2411,2
2412,2
2413,2
2414,2
2415,2
2416,2
2417,2
2418,2
2419,2
2420,2
2421,2
2422,2
2423,2
2424,2
2425,2
2426,2
2427,2
2428,2
2429,2
2430,2
2431,2
2432,2
2433,2
2434,2
2435,2
2436,2
2437,2
2438,2
2439,2
2440,2
2441,2
2442,2
2443,1
2444,2
2445,2
2446,2
2447,2
2448,2
2449,2
2450,2
2451,1
2452,2
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,1
2463,2
2464,2
2465,2
2466,2
2467,2
2468,2
2469,2
2470,2
2471,2
2472,2
2473,2
2474,2
2475,2
2476,2
2477,2
2478,2
2479,2
2480,2
2481,2
2482,2
2483,2
2484,2
2485,2
2486,2
2487,1
2488,1
2489,1
2490,1
2491,1
2492,2
2493,2
2494,2
2495,2
2496,2
2497,2
2498,2
2499,2
2500,2
2501,2
2502,2
2503,2
2504,2
2505,2
2506,2
2507,1
2508,1
2509,1
2510,1
2511,1
2512,1
2513,1
2514,1
2515,2
2516,2
2517,2
2518,2
2519,2
2520,2
2521,2
2522,2
2523,2
2524,2
2525,2
2526,2
2527,2
2528,2
2529,2
2530,2
2531,2
2532,2
2533,2
2534,2
2535,2
2536,2
2537,2
2538,2
2539,2
2540,2
2541,2
2542,2
2543,2
2544,2
2545,2
2546,2
2547,2
2548,2
2549,2
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,2
2562,2
2563,2
2564,2
2565,2
2566,2
2567,2
2568,2
2569,2
2570,2
2571,2
2572,2
2573,2
2574,2
2575,2
2576,2
2577,2
2578,2
2579,2
2580,2
2581,2
2582,2
2583,2
2584,2
2585,2
2586,2
2587,2
2588,2
2589,2
2590,2
2591,2
2592,2
2593,2
2594,2
2595,2
2596,2
2597,2
2598,2
2599,2
2600,2
2601,2
2602,2
2603,2
2604,2
2605,1
2606,2
2607,2
2608,2
2609,2
2610,2
2611,2
2612,2
2613,2
2614,2
2615,2
2616,2
2617,2
2618,2
2619,2
2620,1
2621,2
2622,2
2623,2
2624,2
2625,2
2626,1
2627,1
2628,2
2629,2
2630,2
2631,2
2632,2
2633,2
2634,2
2635,2
2636,2
2637,2
2638,2
2639,2
2640,2
2641,2
2642,2
2643,2
2644,2
2645,2
2646,2
2647,2
2648,1
2649,2
2650,2
2651,1
2652,1
2653,2
2654,2
2655,2
2656,2
2657,2
2658,2
2659,2
2660,2
2661,2
2662,2
2663,2
2664,2
2665,2
2666,4
2667,4
2668,4
2669,4
2670,4
2671,4
2672,4
2673,4
2674,4
2675,4
2676,4
2677,2
2678,2
2679,2
2680,2
2681,2
2682,2
2683,2
2684,2
2685,2
2686,2
2687,2
2688,2
2689,2
2690,2
2691,2
2692,2
2693,2
2694,2
2695,2
2696,2
2697,2
2698,2
2699,2
2700,2
2701,2
2702,2
2703,1
2704,1
2705,1
2706,1
2707,4
2708,4
2709,4
2710,4
2711,4
2712,4
2713,4
2714,4
2715,4
2716,4
2717,4
2718,4
2719,4
2720,4
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,4
2733,4
2734,4
2735,4
2736,4
2737,4
2738,4
2739,4
2740,4
2741,4
2742,4
2743,4
2744,4
2745,4
2746,4
2747,4
2748,4
2749,1
2750,1
2751,1
2752,1
2753,1
2754,4
2755,4
2756,4
2757,4
2758,4
2759,4
2760,4
2761,4
2762,4
2763,4
2764,4
2765,4
2766,4
2767,4
2768,4
2769,4
2770,4
2771,4
2772,4
2773,4
2774,4
2775,4
2776,4
2777,4
2778,4
2779,4
2780,4
2781,4
2782,4
2783,4
2784,4
2785,1
2786,4
2787,1
2788,4
2789,4
2790,4
2791,4
2792,4
2793,4
2794,4
2795,2
2796,2
2797,2
2798,2
2799,1
2800,1
2801,2
2802,2
2803,2
2804,2
2805,1
2806,1
2807,1
2808,2
2809,2
2810,2
2811,2
2812,2
2813,2
2814,2
2815,2
2816,2
2817,2
2818,2
2819,2
2820,2
2821,2
2822,2
2823,2
2824,2
2825,2
2826,2
2827,2
2828,2
2829,4
2830,1
2831,1
2832,1
2833,1
2834,4
2835,4
2836,4
2837,4
2838,4
2839,4
2840,4
2841,4
2842,4
2843,4
2844,4
2845,4
2846,4
2847,4
2848,4
2849,1
2850,1
2851,1
2852,1
2853,4
2854,4
2855,4
2856,4
2857,4
2858,4
2859,4
2860,4
2861,4
2862,4
2863,4
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,4
2874,4
2875,4
2876,4
2877,4
2878,4
2879,4
2880,4
2881,4
2882,4
2883,4
2884,4
2885,4
2886,4
2887,4
2888,4
2889,4
2890,4
2891,4
2892,4
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,4
2903,4
2904,4
2905,4
2906,4
2907,4
2908,4
2909,4
2910,4
2911,4
2912,4
2913,4
2914,4
2915,4
2916,4
2917,4
2918,4
2919,4
2920,4
2921,4
2922,4
2923,4
2924,4
2925,4
2926,4
2927,4
2928,4
2929,4
2930,4
2931,4
2932,4
2933,4
2934,4
2935,4
2936,4
2937,4
2938,4
2939,4
2940,4
2941,1
2942,4
2943,4
2944,4
2945,4
2946,4
2947,4
2948,4
2949,4
2950,4
2951,4
2952,4
2953,4
2954,4
2955,4
2956,2
2957,2
2958,2
2959,2
2960,2
2961,2
2962,2
2963,2
2964,2
2965,2
2966,2
2967,2
2968,1
2969,2
2970,2
2971,2
2972,2
2973,2
2974,2
2975,2
2976,2
2977,2
2978,2
2979,2
2980,2
2981,2
2982,2
2983,2
2984,2
2985,2
2986,2
2987,1
2988,1
2989,1
2990,2
2991,2
2992,2
2993,2
2994,2
2995,2
2996,2
2997,2
2998,2
